This is dummy data,,,,,,,,
,,,,,,,,
,,,,,,,,
,Date,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales
,1-Jan-23,M2,Mumbai,Caffe Latte,$124.00,$16.00,$30.00,$120.00
,1-Feb-23,M2,Mumbai,Caffe Latte,$81.00,$27.00,$30.00,$70.00
,1-Mar-23,M2,Mumbai,Caffe Latte,$52.00,$11.00,$20.00,$50.00
,1-Apr-23,M2,Mumbai,Caffe Latte,$168.00,$47.00,$30.00,$120.00
,1-May-23,M2,Mumbai,Caffe Latte,$501.00,$157.00,$160.00,$480.00
,1-Jun-23,M2,Mumbai,Caffe Latte,$131.00,-$3.00,$0.00,$100.00
,1-Jul-23,M2,Mumbai,Caffe Latte,$45.00,-$15.00,,$30.00
,1-Aug-23,M2,Mumbai,Caffe Latte,$320.00,$121.00,$90.00,$240.00
,1-Sep-23,M2,Mumbai,Caffe Latte,$43.00,$31.00,$30.00,$40.00
,1-Oct-23,M2,Mumbai,Caffe Latte,$103.00,$6.00,$10.00,$90.00
,1-Nov-23,M2,Mumbai,Caffe Latte,$77.00,$26.00,$30.00,$70.00
,1-Dec-23,M2,Mumbai,Caffe Latte,$56.00,$13.00,$20.00,$50.00
,1-Jan-24,M2,Mumbai,Caffe Latte,$201.00,$83.00,$50.00,$150.00
,1-Feb-24,M2,Mumbai,Caffe Latte,$510.00,$218.00,$150.00,$430.00
,1-Mar-24,M2,Mumbai,Caffe Latte,$201.00,$12.00,$10.00,$150.00
,1-Apr-24,M2,Mumbai,Caffe Latte,$73.00,-$12.00,$0.00,$50.00
,1-May-24,M2,Mumbai,Caffe Latte,$224.00,$103.00,$70.00,$170.00
,1-Jun-24,M2,Mumbai,Caffe Latte,$48.00,$17.00,$20.00,$40.00
,1-Jul-24,M2,Mumbai,Caffe Latte,$145.00,$25.00,$20.00,$120.00
,1-Aug-24,M2,Mumbai,Caffe Latte,$128.00,$69.00,$40.00,$100.00
,1-Sep-24,M2,Mumbai,Caffe Latte,$123.00,$55.00,$40.00,$100.00
,1-Oct-24,M2,Mumbai,Caffe Latte,$201.00,$86.00,$60.00,$160.00
,1-Nov-24,M2,Mumbai,Caffe Latte,$487.00,$211.00,$150.00,$430.00
,1-Dec-24,M2,Mumbai,Caffe Latte,$165.00,$3.00,$10.00,$130.00
,1-Jan-25,M2,Mumbai,Caffe Latte,$72.00,-$10.00,$0.00,$50.00
,1-Feb-25,M2,Mumbai,Caffe Latte,$220.00,$104.00,$70.00,$170.00
,1-Mar-25,M2,Mumbai,Caffe Latte,$46.00,$46.00,$30.00,$40.00
,1-Apr-25,M2,Mumbai,Caffe Latte,$141.00,$27.00,$20.00,$120.00
,1-May-25,M2,Mumbai,Caffe Latte,$110.00,$56.00,$30.00,$90.00
,1-Jun-25,M2,Mumbai,Caffe Latte,$117.00,$52.00,$40.00,$100.00
,1-Jul-25,M2,Mumbai,Caffe Latte,$192.00,$80.00,$50.00,$150.00
,1-Aug-25,M2,Mumbai,Caffe Latte,$509.00,$221.00,$150.00,$450.00
,1-Sep-25,M2,Mumbai,Caffe Latte,$160.00,$1.00,$0.00,$120.00
,1-Oct-25,M2,Mumbai,Caffe Latte,$80.00,-$4.00,$10.00,$60.00
,1-Nov-25,M2,Mumbai,Caffe Latte,$228.00,$110.00,$80.00,$180.00
,1-Dec-25,M2,Mumbai,Caffe Latte,$46.00,$46.00,$30.00,$40.00
,1-Jan-26,M2,Mumbai,Caffe Latte,$137.00,$22.00,$20.00,$120.00
,1-Feb-26,M2,Mumbai,Caffe Latte,$126.00,$67.00,$50.00,$110.00
,1-Mar-26,M2,Mumbai,Caffe Latte,$119.00,$52.00,$40.00,$100.00
,1-Apr-26,M2,Mumbai,Caffe Latte,$181.00,$71.00,$50.00,$140.00
,1-May-26,M2,Mumbai,Caffe Latte,$509.00,$220.00,$150.00,$450.00
,1-Jun-26,M2,Mumbai,Caffe Latte,$160.00,$1.00,$0.00,$120.00
,1-Jul-26,M2,Mumbai,Caffe Latte,$69.00,-$13.00,$0.00,$50.00
,1-Aug-26,M2,Mumbai,Caffe Latte,$285.00,$145.00,$90.00,$220.00
,1-Sep-26,M2,Mumbai,Caffe Latte,$46.00,$47.00,$30.00,$40.00
,1-Oct-26,M2,Mumbai,Caffe Latte,$129.00,$19.00,$20.00,$110.00
,1-Nov-26,M2,Mumbai,Caffe Latte,$119.00,$64.00,$40.00,$100.00
,1-Dec-26,M2,Mumbai,Caffe Latte,$110.00,$47.00,$30.00,$90.00
,1-Jan-21,B1,Banglore,Caffe Latte,$159.00,$61.00,$50.00,$130.00
,1-Feb-21,B1,Banglore,Caffe Latte,$516.00,$228.00,$180.00,$500.00
,1-Mar-21,B1,Banglore,Caffe Latte,$153.00,$4.00,$10.00,$130.00
,1-Apr-21,B1,Banglore,Caffe Latte,$75.00,-$6.00,$10.00,$60.00
,1-May-21,B1,Banglore,Caffe Latte,$271.00,$139.00,$100.00,$230.00
,1-Jun-21,B1,Banglore,Caffe Latte,$43.00,$43.00,$30.00,$40.00
,1-Jul-21,B1,Banglore,Caffe Latte,$117.00,$15.00,$20.00,$110.00
,1-Aug-21,B1,Banglore,Caffe Latte,$96.00,$50.00,$50.00,$90.00
,1-Sep-21,B1,Banglore,Caffe Latte,$109.00,$47.00,$40.00,$100.00
,1-Oct-21,B1,Banglore,Caffe Latte,$134.00,$46.00,$40.00,$110.00
,1-Nov-21,B1,Banglore,Caffe Latte,$516.00,$228.00,$180.00,$500.00
,1-Dec-21,B1,Banglore,Caffe Latte,$127.00,-$4.00,$10.00,$110.00
,1-Jan-22,B1,Banglore,Caffe Latte,$77.00,-$4.00,$0.00,$60.00
,1-Feb-22,B1,Banglore,Caffe Latte,$279.00,$145.00,$100.00,$240.00
,1-Mar-22,B1,Banglore,Caffe Latte,$43.00,$43.00,$30.00,$40.00
,1-Apr-22,B1,Banglore,Caffe Latte,$114.00,$15.00,$30.00,$110.00
,1-May-22,B1,Banglore,Caffe Latte,$88.00,$43.00,$40.00,$80.00
,1-Jun-22,B1,Banglore,Caffe Latte,$109.00,$47.00,$40.00,$100.00
,1-Jul-22,B1,Banglore,Caffe Latte,$130.00,$41.00,$40.00,$110.00
,1-Aug-22,B1,Banglore,Caffe Latte,$527.00,$230.00,$170.00,$510.00
,1-Sep-22,B1,Banglore,Caffe Latte,$112.00,-$8.00,$0.00,$90.00
,1-Oct-22,B1,Banglore,Caffe Latte,$88.00,$1.00,$10.00,$70.00
,1-Nov-22,B1,Banglore,Caffe Latte,$333.00,$177.00,$110.00,$280.00
,1-Dec-22,B1,Banglore,Caffe Latte,$43.00,$44.00,$30.00,$40.00
,1-Jan-23,B1,Banglore,Caffe Latte,$114.00,$17.00,$30.00,$110.00
,1-Feb-23,B1,Banglore,Caffe Latte,$95.00,$50.00,$50.00,$90.00
,1-Mar-23,B1,Banglore,Caffe Latte,$114.00,$50.00,$50.00,$110.00
,1-Apr-23,B1,Banglore,Caffe Latte,$130.00,$41.00,$40.00,$110.00
,1-May-23,B1,Banglore,Caffe Latte,$527.00,$230.00,$170.00,$510.00
,1-Jun-23,B1,Banglore,Caffe Latte,$104.00,-$10.00,$10.00,$90.00
,1-Jul-23,B1,Banglore,Caffe Latte,$64.00,-$11.00,$0.00,$50.00
,1-Aug-23,B1,Banglore,Caffe Latte,$275.00,$141.00,$100.00,$230.00
,1-Sep-23,B1,Banglore,Caffe Latte,$43.00,$44.00,$30.00,$40.00
,1-Oct-23,B1,Banglore,Caffe Latte,$108.00,$12.00,$20.00,$100.00
,1-Nov-23,B1,Banglore,Caffe Latte,$79.00,$39.00,$30.00,$70.00
,1-Dec-23,B1,Banglore,Caffe Latte,$68.00,$23.00,$30.00,$60.00
,1-Jan-24,B1,Banglore,Caffe Latte,$160.00,$58.00,$40.00,$120.00
,1-Feb-24,B1,Banglore,Caffe Latte,$531.00,$232.00,$160.00,$470.00
,1-Mar-24,B1,Banglore,Caffe Latte,$159.00,$3.00,$0.00,$120.00
,1-Apr-24,B1,Banglore,Caffe Latte,$58.00,-$18.00,$0.00,$40.00
,1-May-24,B1,Banglore,Caffe Latte,$245.00,$122.00,$80.00,$190.00
,1-Jun-24,B1,Banglore,Caffe Latte,$46.00,$47.00,$30.00,$40.00
,1-Jul-24,B1,Banglore,Caffe Latte,$109.00,$9.00,$10.00,$90.00
,1-Aug-24,B1,Banglore,Caffe Latte,$84.00,$40.00,$30.00,$70.00
,1-Sep-24,B1,Banglore,Caffe Latte,$81.00,$31.00,$30.00,$70.00
,1-Oct-24,B1,Banglore,Caffe Latte,$194.00,$82.00,$50.00,$110.00
,1-Nov-24,B1,Banglore,Caffe Latte,$509.00,$221.00,$160.00,$430.00
,1-Dec-24,B1,Banglore,Caffe Latte,$153.00,$1.00,$10.00,$90.00
,1-Jan-25,B1,Banglore,Caffe Latte,$60.00,-$18.00,$10.00,$30.00
,1-Feb-25,B1,Banglore,Caffe Latte,$232.00,$113.00,$70.00,$130.00
,1-Mar-25,B1,Banglore,Caffe Latte,$46.00,$47.00,$30.00,$30.00
,1-Apr-25,B1,Banglore,Caffe Latte,$128.00,$18.00,$40.00,$100.00
,1-May-25,B1,Banglore,Caffe Latte,$84.00,$42.00,$40.00,$60.00
,1-Jun-25,B1,Banglore,Caffe Latte,$54.00,$15.00,$20.00,$30.00
,1-Jul-25,B1,Banglore,Caffe Latte,$201.00,$88.00,$40.00,$140.00
,1-Aug-25,B1,Banglore,Caffe Latte,$451.00,$191.00,$140.00,$410.00
,1-Sep-25,B1,Banglore,Caffe Latte,$157.00,$1.00,$10.00,$110.00
,1-Oct-25,B1,Banglore,Caffe Latte,$81.00,-$6.00,,$50.00
,1-Nov-25,B1,Banglore,Caffe Latte,$261.00,$132.00,$60.00,$180.00
,1-Dec-25,B1,Banglore,Caffe Latte,$46.00,$46.00,$30.00,$40.00
,1-Jan-26,B1,Banglore,Caffe Latte,$132.00,$24.00,$30.00,$120.00
,1-Feb-26,B1,Banglore,Caffe Latte,$86.00,$40.00,$30.00,$70.00
,1-Mar-26,B1,Banglore,Caffe Latte,$55.00,$16.00,$20.00,$50.00
,1-Apr-26,B1,Banglore,Caffe Latte,$179.00,$70.00,$30.00,$120.00
,1-May-26,B1,Banglore,Caffe Latte,$534.00,$233.00,$160.00,$480.00
,1-Jun-26,B1,Banglore,Caffe Latte,$140.00,-$4.00,$0.00,$100.00
,1-Jul-26,B1,Banglore,Caffe Latte,$48.00,-$22.00,,$30.00
,1-Aug-26,B1,Banglore,Caffe Latte,$341.00,$180.00,$90.00,$240.00
,1-Sep-26,B1,Banglore,Caffe Latte,$46.00,$46.00,$30.00,$40.00
,1-Oct-26,B1,Banglore,Caffe Latte,$110.00,$9.00,$10.00,$90.00
,1-Nov-26,B1,Banglore,Caffe Latte,$82.00,$39.00,$30.00,$70.00
,1-Dec-26,B1,Banglore,Caffe Latte,$60.00,$19.00,$20.00,$50.00
,1-Jan-21,M1,Mumbai,Caffe Mocha,$134.00,$54.00,$70.00,$150.00
,1-Feb-21,M1,Mumbai,Caffe Mocha,$546.00,$203.00,$260.00,$640.00
,1-Mar-21,M1,Mumbai,Caffe Mocha,$341.00,$99.00,$140.00,$400.00
,1-Apr-21,M1,Mumbai,Caffe Mocha,$190.00,$9.00,$30.00,$180.00
,1-May-21,M1,Mumbai,Caffe Mocha,$126.00,-$23.00,,$120.00
,1-Jun-21,M1,Mumbai,Caffe Mocha,$61.00,-$172.00,,$50.00
,1-Jul-21,M1,Mumbai,Caffe Mocha,$219.00,$95.00,$90.00,$180.00
,1-Aug-21,M1,Mumbai,Caffe Mocha,$250.00,$17.00,$20.00,$240.00
,1-Sep-21,M1,Mumbai,Caffe Mocha,$43.00,$11.00,$30.00,$50.00
,1-Oct-21,M1,Mumbai,Caffe Mocha,$123.00,$48.00,$70.00,$140.00
,1-Nov-21,M1,Mumbai,Caffe Mocha,$150.00,$38.00,$50.00,$170.00
,1-Dec-21,M1,Mumbai,Caffe Mocha,$180.00,$7.00,$20.00,$170.00
,1-Jan-22,M1,Mumbai,Caffe Mocha,$90.00,-$10.00,$0.00,$80.00
,1-Feb-22,M1,Mumbai,Caffe Mocha,$180.00,$70.00,$80.00,$150.00
,1-Mar-22,M1,Mumbai,Caffe Mocha,$90.00,-$10.00,,$70.00
,1-Apr-22,M1,Mumbai,Caffe Mocha,$80.00,$28.00,$40.00,$60.00
,1-May-22,M1,Mumbai,Caffe Mocha,$45.00,$10.00,$20.00,$40.00
,1-Jun-22,M1,Mumbai,Caffe Mocha,$140.00,$33.00,$50.00,$130.00
,1-Jul-22,M1,Mumbai,Caffe Mocha,$112.00,$34.00,$40.00,$100.00
,1-Aug-22,M1,Mumbai,Caffe Mocha,$120.00,$13.00,$20.00,$110.00
,1-Sep-22,M1,Mumbai,Caffe Mocha,$189.00,$80.00,$110.00,$220.00
,1-Oct-22,M1,Mumbai,Caffe Mocha,$545.00,$201.00,$260.00,$640.00
,1-Nov-22,M1,Mumbai,Caffe Mocha,$340.00,$98.00,$140.00,$400.00
,1-Dec-22,M1,Mumbai,Caffe Mocha,$220.00,$16.00,$40.00,$210.00
,1-Jan-23,M1,Mumbai,Caffe Mocha,$128.00,-$4.00,$10.00,$120.00
,1-Feb-23,M1,Mumbai,Caffe Mocha,$61.00,-$203.00,,$50.00
,1-Mar-23,M1,Mumbai,Caffe Mocha,$243.00,$106.00,$100.00,$200.00
,1-Apr-23,M1,Mumbai,Caffe Mocha,$290.00,$26.00,$30.00,$270.00
,1-May-23,M1,Mumbai,Caffe Mocha,$47.00,$11.00,$20.00,$50.00
,1-Jun-23,M1,Mumbai,Caffe Mocha,$123.00,$48.00,$70.00,$140.00
,1-Jul-23,M1,Mumbai,Caffe Mocha,$154.00,$42.00,$60.00,$180.00
,1-Aug-23,M1,Mumbai,Caffe Mocha,$155.00,$3.00,$20.00,$150.00
,1-Sep-23,M1,Mumbai,Caffe Mocha,$104.00,-$7.00,$10.00,$100.00
,1-Oct-23,M1,Mumbai,Caffe Mocha,$174.00,$65.00,$70.00,$140.00
,1-Nov-23,M1,Mumbai,Caffe Mocha,$104.00,-$7.00,$0.00,$80.00
,1-Dec-23,M1,Mumbai,Caffe Mocha,$56.00,$17.00,$30.00,$40.00
,1-Jan-24,M1,Mumbai,Caffe Mocha,$45.00,$10.00,$20.00,$40.00
,1-Feb-24,M1,Mumbai,Caffe Mocha,$140.00,$33.00,$50.00,$130.00
,1-Mar-24,M1,Mumbai,Caffe Mocha,$112.00,$35.00,$40.00,$100.00
,1-Apr-24,M1,Mumbai,Caffe Mocha,$118.00,$12.00,$20.00,$110.00
,1-May-24,M1,Mumbai,Caffe Mocha,$198.00,$84.00,$110.00,$230.00
,1-Jun-24,M1,Mumbai,Caffe Mocha,$567.00,$211.00,$260.00,$660.00
,1-Jul-24,M1,Mumbai,Caffe Mocha,$325.00,$94.00,$130.00,$380.00
,1-Aug-24,M1,Mumbai,Caffe Mocha,$227.00,$17.00,$30.00,$220.00
,1-Sep-24,M1,Mumbai,Caffe Mocha,$125.00,-$4.00,$20.00,$120.00
,1-Oct-24,M1,Mumbai,Caffe Mocha,$63.00,-$208.00,,$60.00
,1-Nov-24,M1,Mumbai,Caffe Mocha,$213.00,$91.00,$90.00,$180.00
,1-Dec-24,M1,Mumbai,Caffe Mocha,$298.00,$27.00,$30.00,$280.00
,1-Jan-25,M1,Mumbai,Caffe Mocha,$41.00,$9.00,$20.00,$40.00
,1-Feb-25,M1,Mumbai,Caffe Mocha,$121.00,$47.00,$70.00,$140.00
,1-Mar-25,M1,Mumbai,Caffe Mocha,$155.00,$41.00,$60.00,$180.00
,1-Apr-25,M1,Mumbai,Caffe Mocha,$150.00,$0.00,$10.00,$140.00
,1-May-25,M1,Mumbai,Caffe Mocha,$107.00,-$7.00,$10.00,$100.00
,1-Jun-25,M1,Mumbai,Caffe Mocha,$167.00,$63.00,$70.00,$140.00
,1-Jul-25,M1,Mumbai,Caffe Mocha,$107.00,-$7.00,$10.00,$90.00
,1-Aug-25,M1,Mumbai,Caffe Mocha,$53.00,$15.00,$30.00,$40.00
,1-Sep-25,M1,Mumbai,Caffe Mocha,$45.00,$10.00,$20.00,$40.00
,1-Oct-25,M1,Mumbai,Caffe Mocha,$134.00,$32.00,$40.00,$120.00
,1-Nov-25,M1,Mumbai,Caffe Mocha,$110.00,$34.00,$40.00,$100.00
,1-Dec-25,M1,Mumbai,Caffe Mocha,$120.00,$12.00,$20.00,$110.00
,1-Jan-26,M1,Mumbai,Caffe Mocha,$198.00,$84.00,$110.00,$230.00
,1-Feb-26,M1,Mumbai,Caffe Mocha,$587.00,$220.00,$280.00,$690.00
,1-Mar-26,M1,Mumbai,Caffe Mocha,$325.00,$93.00,$130.00,$380.00
,1-Apr-26,M1,Mumbai,Caffe Mocha,$227.00,$17.00,$30.00,$220.00
,1-May-26,M1,Mumbai,Caffe Mocha,$117.00,-$12.00,$10.00,$110.00
,1-Jun-26,M1,Mumbai,Caffe Mocha,$66.00,-$205.00,,$60.00
,1-Jul-26,M1,Mumbai,Caffe Mocha,$223.00,$96.00,$100.00,$190.00
,1-Aug-26,M1,Mumbai,Caffe Mocha,$298.00,$26.00,$30.00,$280.00
,1-Sep-26,M1,Mumbai,Caffe Mocha,$43.00,$10.00,$30.00,$50.00
,1-Oct-26,M1,Mumbai,Caffe Mocha,$115.00,$43.00,$60.00,$130.00
,1-Nov-26,M1,Mumbai,Caffe Mocha,$151.00,$39.00,$50.00,$170.00
,1-Dec-26,M1,Mumbai,Caffe Mocha,$150.00,$0.00,$10.00,$140.00
,1-Jan-21,M2,Mumbai,Caffe Mocha,$107.00,-$6.00,$10.00,$100.00
,1-Feb-21,M2,Mumbai,Caffe Mocha,$133.00,$45.00,$50.00,$110.00
,1-Mar-21,M2,Mumbai,Caffe Mocha,$107.00,-$6.00,$10.00,$90.00
,1-Apr-21,M2,Mumbai,Caffe Mocha,$53.00,$16.00,$30.00,$40.00
,1-May-21,M2,Mumbai,Caffe Mocha,$47.00,$11.00,$20.00,$40.00
,1-Jun-21,M2,Mumbai,Caffe Mocha,$129.00,$28.00,$40.00,$120.00
,1-Jul-21,M2,Mumbai,Caffe Mocha,$119.00,$37.00,$50.00,$110.00
,1-Aug-21,M2,Mumbai,Caffe Mocha,$127.00,$15.00,$30.00,$120.00
,1-Sep-21,M2,Mumbai,Caffe Mocha,$210.00,$88.00,$120.00,$240.00
,1-Oct-21,M2,Mumbai,Caffe Mocha,$612.00,$230.00,$300.00,$720.00
,1-Nov-21,M2,Mumbai,Caffe Mocha,$298.00,$84.00,$120.00,$350.00
,1-Dec-21,M2,Mumbai,Caffe Mocha,$221.00,$17.00,$40.00,$210.00
,1-Jan-22,M2,Mumbai,Caffe Mocha,$114.00,-$16.00,$0.00,$110.00
,1-Feb-22,M2,Mumbai,Caffe Mocha,$69.00,-$195.00,,$60.00
,1-Mar-22,M2,Mumbai,Caffe Mocha,$256.00,$112.00,$120.00,$220.00
,1-Apr-22,M2,Mumbai,Caffe Mocha,$289.00,$25.00,$30.00,$270.00
,1-May-22,M2,Mumbai,Caffe Mocha,$49.00,$12.00,$20.00,$50.00
,1-Jun-22,M2,Mumbai,Caffe Mocha,$109.00,$41.00,$50.00,$120.00
,1-Jul-22,M2,Mumbai,Caffe Mocha,$170.00,$47.00,$70.00,$200.00
,1-Aug-22,M2,Mumbai,Caffe Mocha,$154.00,$3.00,$20.00,$150.00
,1-Sep-22,M2,Mumbai,Caffe Mocha,$104.00,-$7.00,$10.00,$100.00
,1-Oct-22,M2,Mumbai,Caffe Mocha,$130.00,$44.00,$50.00,$110.00
,1-Nov-22,M2,Mumbai,Caffe Mocha,$104.00,-$7.00,$0.00,$80.00
,1-Dec-22,M2,Mumbai,Caffe Mocha,$49.00,$13.00,$30.00,$40.00
,1-Jan-23,M2,Mumbai,Caffe Mocha,$49.00,$13.00,$20.00,$40.00
,1-Feb-23,M2,Mumbai,Caffe Mocha,$123.00,$27.00,$40.00,$110.00
,1-Mar-23,M2,Mumbai,Caffe Mocha,$111.00,$36.00,$40.00,$100.00
,1-Apr-23,M2,Mumbai,Caffe Mocha,$130.00,$16.00,$20.00,$120.00
,1-May-23,M2,Mumbai,Caffe Mocha,$230.00,$99.00,$140.00,$270.00
,1-Jun-23,M2,Mumbai,Caffe Mocha,$634.00,$241.00,$300.00,$740.00
,1-Jul-23,M2,Mumbai,Caffe Mocha,$298.00,$83.00,$120.00,$350.00
,1-Aug-23,M2,Mumbai,Caffe Mocha,$264.00,$25.00,$40.00,$250.00
,1-Sep-23,M2,Mumbai,Caffe Mocha,$111.00,-$3.00,$10.00,$100.00
,1-Oct-23,M2,Mumbai,Caffe Mocha,$72.00,-$236.00,,$70.00
,1-Nov-23,M2,Mumbai,Caffe Mocha,$276.00,$120.00,$120.00,$230.00
,1-Dec-23,M2,Mumbai,Caffe Mocha,$345.00,$36.00,$50.00,$330.00
,1-Jan-24,M2,Mumbai,Caffe Mocha,$53.00,$15.00,$30.00,$60.00
,1-Feb-24,M2,Mumbai,Caffe Mocha,$92.00,$33.00,$40.00,$100.00
,1-Mar-24,M2,Mumbai,Caffe Mocha,$177.00,$50.00,$70.00,$200.00
,1-Apr-24,M2,Mumbai,Caffe Mocha,$128.00,-$2.00,$10.00,$120.00
,1-May-24,M2,Mumbai,Caffe Mocha,$125.00,-$4.00,$20.00,$120.00
,1-Jun-24,M2,Mumbai,Caffe Mocha,$125.00,$41.00,$40.00,$100.00
,1-Jul-24,M2,Mumbai,Caffe Mocha,$125.00,-$3.00,$0.00,$100.00
,1-Aug-24,M2,Mumbai,Caffe Mocha,$44.00,$10.00,$20.00,$30.00
,1-Sep-24,M2,Mumbai,Caffe Mocha,$58.00,$18.00,$20.00,$50.00
,1-Oct-24,M2,Mumbai,Caffe Mocha,$118.00,$24.00,$40.00,$110.00
,1-Nov-24,M2,Mumbai,Caffe Mocha,$111.00,$35.00,$40.00,$100.00
,1-Dec-24,M2,Mumbai,Caffe Mocha,$133.00,$18.00,$20.00,$120.00
,1-Jan-25,M2,Mumbai,Caffe Mocha,$230.00,$98.00,$140.00,$270.00
,1-Feb-25,M2,Mumbai,Caffe Mocha,$678.00,$259.00,$340.00,$800.00
,1-Mar-25,M2,Mumbai,Caffe Mocha,$291.00,$81.00,$120.00,$340.00
,1-Apr-25,M2,Mumbai,Caffe Mocha,$297.00,$32.00,$60.00,$290.00
,1-May-25,M2,Mumbai,Caffe Mocha,$111.00,$7.00,$20.00,$100.00
,1-Jun-25,M2,Mumbai,Caffe Mocha,$77.00,-$266.00,,$70.00
,1-Jul-25,M2,Mumbai,Caffe Mocha,$256.00,$112.00,$120.00,$220.00
,1-Aug-25,M2,Mumbai,Caffe Mocha,$387.00,$45.00,$60.00,$370.00
,1-Sep-25,M2,Mumbai,Caffe Mocha,$49.00,$13.00,$20.00,$50.00
,1-Oct-25,M2,Mumbai,Caffe Mocha,$87.00,$32.00,$40.00,$100.00
,1-Nov-25,M2,Mumbai,Caffe Mocha,$189.00,$56.00,$90.00,$220.00
,1-Dec-25,M2,Mumbai,Caffe Mocha,$113.00,-$5.00,$20.00,$110.00
,1-Jan-26,M2,Mumbai,Caffe Mocha,$141.00,-$1.00,$10.00,$130.00
,1-Feb-26,M2,Mumbai,Caffe Mocha,$104.00,$30.00,$30.00,$80.00
,1-Mar-26,M2,Mumbai,Caffe Mocha,$141.00,-$1.00,$0.00,$120.00
,1-Apr-26,M2,Mumbai,Caffe Mocha,$44.00,$9.00,$20.00,$30.00
,1-May-26,M2,Mumbai,Caffe Mocha,$61.00,$17.00,$20.00,$50.00
,1-Jun-26,M2,Mumbai,Caffe Mocha,$110.00,$20.00,$30.00,$100.00
,1-Jul-26,M2,Mumbai,Caffe Mocha,$106.00,$32.00,$40.00,$100.00
,1-Aug-26,M2,Mumbai,Caffe Mocha,$133.00,$18.00,$20.00,$120.00
,1-Sep-26,M2,Mumbai,Caffe Mocha,$245.00,$105.00,$130.00,$280.00
,1-Oct-26,M2,Mumbai,Caffe Mocha,$687.00,$262.00,$340.00,$810.00
,1-Nov-26,M2,Mumbai,Caffe Mocha,$291.00,$81.00,$120.00,$340.00
,1-Dec-26,M2,Mumbai,Caffe Mocha,$317.00,$35.00,$60.00,$310.00
,1-Jan-21,M3,Mumbai,Caffe Mocha,$105.00,$6.00,$20.00,$100.00
,1-Feb-21,M3,Mumbai,Caffe Mocha,$78.00,-$284.00,,$70.00
,1-Mar-21,M3,Mumbai,Caffe Mocha,$301.00,$133.00,$120.00,$250.00
,1-Apr-21,M3,Mumbai,Caffe Mocha,$412.00,$50.00,$60.00,$390.00
,1-May-21,M3,Mumbai,Caffe Mocha,$58.00,$18.00,$30.00,$60.00
,1-Jun-21,M3,Mumbai,Caffe Mocha,$83.00,$29.00,$40.00,$90.00
,1-Jul-21,M3,Mumbai,Caffe Mocha,$226.00,$70.00,$100.00,$260.00
,1-Aug-21,M3,Mumbai,Caffe Mocha,$105.00,-$8.00,$10.00,$100.00
,1-Sep-21,M3,Mumbai,Caffe Mocha,$151.00,$1.00,$10.00,$140.00
,1-Oct-21,M3,Mumbai,Caffe Mocha,$126.00,$41.00,$40.00,$100.00
,1-Nov-21,M3,Mumbai,Caffe Mocha,$151.00,$2.00,$0.00,$120.00
,1-Dec-21,M3,Mumbai,Caffe Mocha,$41.00,$10.00,$20.00,$30.00
,1-Jan-22,M3,Mumbai,Caffe Mocha,$63.00,$19.00,$30.00,$60.00
,1-Feb-22,M3,Mumbai,Caffe Mocha,$108.00,$19.00,$30.00,$100.00
,1-Mar-22,M3,Mumbai,Caffe Mocha,$176.00,$62.00,$60.00,$160.00
,1-Apr-22,M3,Mumbai,Caffe Mocha,$140.00,$20.00,$20.00,$130.00
,1-May-22,M3,Mumbai,Caffe Mocha,$199.00,$84.00,$110.00,$230.00
,1-Jun-22,M3,Mumbai,Caffe Mocha,$589.00,$220.00,$280.00,$690.00
,1-Jul-22,M3,Mumbai,Caffe Mocha,$310.00,$87.00,$130.00,$360.00
,1-Aug-22,M3,Mumbai,Caffe Mocha,$223.00,$17.00,$40.00,$210.00
,1-Sep-22,M3,Mumbai,Caffe Mocha,$98.00,-$31.00,,$90.00
,1-Oct-22,M3,Mumbai,Caffe Mocha,$68.00,-$197.00,,$60.00
,1-Nov-22,M3,Mumbai,Caffe Mocha,$302.00,$134.00,$120.00,$250.00
,1-Dec-22,M3,Mumbai,Caffe Mocha,$290.00,$26.00,$30.00,$270.00
,1-Jan-23,M3,Mumbai,Caffe Mocha,$58.00,$18.00,$30.00,$60.00
,1-Feb-23,M3,Mumbai,Caffe Mocha,$108.00,$41.00,$50.00,$120.00
,1-Mar-23,M3,Mumbai,Caffe Mocha,$182.00,$53.00,$80.00,$210.00
,1-Apr-23,M3,Mumbai,Caffe Mocha,$149.00,$2.00,$20.00,$140.00
,1-May-23,M3,Mumbai,Caffe Mocha,$106.00,-$7.00,$10.00,$100.00
,1-Jun-23,M3,Mumbai,Caffe Mocha,$151.00,$53.00,$60.00,$120.00
,1-Jul-23,M3,Mumbai,Caffe Mocha,$106.00,-$8.00,$10.00,$90.00
,1-Aug-23,M3,Mumbai,Caffe Mocha,$50.00,$13.00,$30.00,$40.00
,1-Sep-23,M3,Mumbai,Caffe Mocha,$48.00,$12.00,$20.00,$40.00
,1-Oct-23,M3,Mumbai,Caffe Mocha,$125.00,$28.00,$40.00,$120.00
,1-Nov-23,M3,Mumbai,Caffe Mocha,$159.00,$56.00,$60.00,$150.00
,1-Dec-23,M3,Mumbai,Caffe Mocha,$149.00,$23.00,$30.00,$140.00
,1-Jan-24,M3,Mumbai,Caffe Mocha,$187.00,$79.00,$170.00,$280.00
